,IRLS,SGD,ADAM
0,0.8443552922769029,0.6385349767197996,0.7662263876832694
1,0.8448514829318061,0.678305458430132,0.76039197547562
2,0.8433604140472122,0.7035066727130779,0.7668183386467056
3,0.842045099772205,0.6774128895538141,0.7632798792084365
4,0.844480862517039,0.5728129005475826,0.7664177550170392
5,0.8449769478278752,0.6855269394719745,0.770118152917317
