,IRLS,SGD,ADAM
0,0.7565381914513605,0.6850815673242167,0.7044946912351073
1,0.7641588984890946,0.6937832774654871,0.7101887999718554
2,0.7728554168344745,0.6923652453264785,0.7122648530737243
3,0.7715411803522179,0.69555678085841,0.7140229918978498
4,0.7681137046545797,0.6913544102948437,0.7089556490794561
5,0.7743593861831198,0.6997206068125781,0.7161033607668499
6,0.76998140688185,0.6945622224546163,0.7115873599925615
7,0.7714500580123927,0.695033233861829,0.7122327230100503
8,0.7743018426368042,0.6978218089919027,0.7153682510719817
