,IRLS,SGD,ADAM
0,0.5046408393866021,0.5103662227602905,0.5265082728006457
1,0.5056557167894118,0.5153541452192575,0.5388165109654753
2,0.5033094953059039,0.5221981691674843,0.5400654383106654
3,0.5728099122366054,0.5770659975542057,0.570738333143681
4,0.5168391112989148,0.46602396578237526,0.507542927089073
5,0.5668133720385804,0.573883983927728,0.5715387511368943
6,0.5622485247724553,0.5574656699384473,0.5603304757306358
7,0.5284547733777658,0.5717619881372561,0.5713528145380865
8,0.5033123829664066,0.5148473911476823,0.5330005738491069
