,IRLS,SGD,ADAM
0,0.7962654160152858,0.5,0.5
1,0.7480211081794195,0.5,0.5
2,0.7796383986224709,0.5,0.5
3,0.7613795547287234,0.5,0.5
4,0.7528436564586691,0.5,0.5
5,0.795237556561086,0.5,0.5
6,0.753725842016516,0.5,0.5
7,0.7510150534992903,0.5,0.5
8,0.7608516236239009,0.5,0.5
