,IRLS,SGD,ADAM
0,0.9074074074074074,0.41872427983539096,0.7613168724279835
1,0.9056642498773717,0.526768036243366,0.7666748575770157
2,0.908156905976715,0.5151829719008194,0.7455138632084364
3,0.9042815973651709,0.4081926718814327,0.7498970769864142
4,0.9084048027444254,0.5120068610634648,0.7734133790737564
5,0.9081030665721155,0.3928705225106802,0.7541352456889843
6,0.9058297509374784,0.3984237347898514,0.7587680592274737
7,0.901075022872827,0.5213860933211345,0.7708142726440989
8,0.9062371346233018,0.5139975298476739,0.7618361465623713
