,IRLS,SGD,ADAM
0,0.7501238210009598,0.8153259622652584,0.8193895184450399
1,0.7523748303825863,0.8186717751440646,0.8226915912264389
2,0.7513177163238729,0.813337375220003,0.8182795277011616
3,0.7450126737108427,0.81545281509292,0.8185214675149788
4,0.7486996928759709,0.8145089790783744,0.8172193965875976
5,0.748183459524418,0.8172777635574382,0.8191702491921462
