,IRLS,SGD,ADAM
0,0.9387065908707154,0.5184049079754601,0.8643411943490742
1,0.9306372090120452,0.6855145728015977,0.8923859452037696
2,0.9288161053473909,0.5295306818660415,0.8829021072285943
3,0.9289620435330095,0.5143708400791509,0.8638244288541105
4,0.9300504222669725,0.8103701275386752,0.8753961192026101
5,0.9236491588875143,0.7585459737004588,0.8823188492286647
6,0.926108054167633,0.7986791895937428,0.8610979346306018
7,0.9252979637638288,0.8008281323345194,0.8668863724109581
8,0.9258545939167646,0.6954052397474034,0.8472010256813978
