,IRLS,SGD,ADAM
0,0.5865632945101547,0.5,0.5052356020942408
1,0.6232964605726754,0.5,0.5192307692307693
2,0.6182203975039864,0.5,0.5115402965585647
3,0.6133571776789895,0.5,0.5121948864980186
4,0.6231555260130899,0.5,0.5127692099046139
5,0.6174829617081626,0.5,0.507347968536611
6,0.6105297151531723,0.5,0.510365023839382
7,0.6100754335755117,0.5,0.5087310826542492
8,0.6085068564560738,0.5,0.5122908189615643
